id,text,Sarcasm
1051801264701526017,indian minister sues alleged victim over metoo claims httpstcotthhkudbir httpstcoloxgopnmcl,0
1049448219271344129,even tho rosemcgowan is an utter fruitloop i fully agree with her here all these hollywood twats that have jumped on the metoo movement like a maggot onto a rotting corpse are hypocrites of the highest “ we didn ’ t know ” bullfuckingshit,1
1051725882820243456,sunrun ceo why metoo hasnt had more impact on silicon valley,0
1052099636503015424,the seeds for the metoomvmt were planted more than years ago the words were crystalized over a decade ago a year ago the world finally understood their power and well never be the same metoo,0
1051965039278780417,long before the metoo moment black women weighed different survival strategies—sometimes turning inward and choosing silence sometimes turning outward and choosing protest—in the aftermath of sexual assault httpstcowppodurtic,0
1051874454220001280,amid the metoo movement clinton ’ s comments about monica lewinsky are especially tonedeaf,0
1051795206146809857,reminder hillaryclinton bills wasnt just one metoo,0
1052273504052240384,a year ago this month a tweet helped spark the metoo movement how has it affected your life and community httpstcoxaxlfcxzvu,0
1052268042753851396,★ salmankhan refuses to work with anirban das whose character has been questioned the owner of one of the leading management company had been chasing salman khan for the past ten years to associate with his company but he has declined the offer…httpstcozgfambuoza metoo httpstcotleglieirx,0
1052015094203342848,whitehousepainting metoo seems odd as only one woman found symbolically in the background is present moreover almost every man on the canvas is joyful except couple top right the woman is either dejected joyless or expressionless,0
1054663237193490433,the judiciary ’ s metoo moment,1
1051858690154860546,taranaburke this is slide in the talk i gave this wkend with julio thompson vtattorneygens office at senatorleahys womens economic opportunity conf subject was one yr after metoo i started wmaking clear were many more yrs after metoomvmts start thx to you vtwomen,0
1052012502383513601,forget the metoo bs as tuckercarlson put it its now the mesioux movement😂😂😂😂😂,0
1052207832081129472,domestic violence awareness hasn ’ t caught up with metoo here ’ s why,0
1051897761136701440,metoo bad men always win even though ravan was talented he made a mistake by abducting sita maa this priya 👇 loves ravan over ram❤️,0
1051911913603588096,college student allegedly raped hours after attending a metoo rally,0
1048915979328217088,millions and millions of people who counted on this support system were left devastated when they shut the site down we exchanged our phone numbers and email addresses with hundreds and hundreds of people to continue supporting one another metoo,0
1051853288075718656,sharing this on behalf of a friend metoo theotherstory notallmen,0
1055266211896782848,bignews kfcc to hold a crucial meeting today over metoo allegations kfcc to discuss sruthihariharans charges against arjunsarja arjun to attend kfcc meeting sarja seeks apology from the actress,1
1052144362304475136,vpr wanted to protect my longdead grandfather rather than allow me to say my grandfather abused me speakmytruth metoo censorship,0
1051889310289616897,groups fighting sexual violence awarded metoo funding,0
1051776775666225152,metoo merch minglewood trading social worker x vinyl decal sticker family children lcsw kids yellow metoo timesup news,0
1051878030283628544,amid the metoo movement clinton ’ s comments about monica lewinsky are especially tonedeaf via thinkprogress news,1
1049547532169183235,ann widdecombe believes the metoo movement is ‘ trivial whinging ’,0
1051909231883022336,only five days remaining october and raleigh nc or live online httpstcoovwcdpcevl justicegeneration churchtoo metoo,0
1051946290140000256,the seven sworn depositions of past officials should be reviewed the notetaker seek refuge return in hours and report directly to me fbiindianapolis fbi indstatepolice indystar martinsvillematters johnwoodengymnasium metoo sexcrimes,0
1051855676522156032,we have hundreds of laws in america that prohibit fraud and deception so why would we allow deception in our most fundamental democratic process we really can stop this join us climate metoo commoncause,0
1051947500054016000,one year ago metoo went viral but taranaburke started the movement much earlier and it will continue well beyond this moment metoooneyearlater,0
1051735650481758208,nsw police officer mitchell willey could be kicked out of the force after admitting he groped a woman at defqon dance festival in penrith last year his lawyer argued against a criminal conviction saying the constable shouldnt be punished because of the metoo movement,0
1051447998314684416,i am in real confusion should i wait further or run away as i said i love you to one beautiful gal and she replied metoo what does se want to say 🤔🤔🤔 expert comments,1
1054992069280837632,tarana burke founder of metoo says that the movement ’ s viral eruption in was a dream come true — but that the sudden popularity has tipped it off course and served to distract from the real focus of the movement httpstcogtdoeefrms,1
1051835631612162050,today we celebrate more than years of the metoomvmt and in particular celebrate the incredible metoo movement founder taranaburke thank you for all that you do and for inspiring women everywhere webelievesurvivors metoo,0
1054663295464951808,the judiciary ’ s metoo moment httpstcodmvwnagusc,1
1052223347545841664,wth democrat senator heidi heitkamp publishes names of sexual assault survivors in campaign ad without their permission what is wrong with you people metoo,0
1051939882623557633,today is breakthesilenceday for survivors of sexual assault we will believe you support you stand with you convictharveyweinstein brettkavanaugh donaldtrump and all abusers in power metoo,0
1052215102592577536,starkauthor amp radiantfibers discuss the brilliance of mister rogers via youtube httpstcovhcbjaqnov tedx keynote speakers panelist conferences summits retreats stopbullying bullying antibullying parenting education standupnow metoo makeanoise events,0
1052288704360763392,esquire is releasing an expose on bryan singer anopensecret esquire bryansinger metoo xmen httpstcoeeyhicwwwy,0
1051960032680701953,michaelavenatti trump tells women “ i don ’ t care ” on to all the moderate republican mommy ’ s out there this is your guy i hope nothing ever happens to you your daughter your mother or your friend bc your government no longer cares vote midterms metoo,0
1050167699731431424,australian note to bowenchris don ’ t count your 🐥 before they 🐣 like brettkavanaugh your leader billshortenmp also has a similar metoo controversy that hasn ’ t gone away auspol emilyslist squigglyrick httpstcowjcunvmzsb,0
1055757992526823424,metoo effect urban indian men wary around women survey finds read,1
1048892682389475329,senjohnkennedy where were these metoo kavanaugh rioters deplorables when hillary let benghazi ambassador and soldiers be tortured and killed oh wait they were men sheriffclarke drmartyfox pamelageller prisonplanet foxnewsalert bristolcomsense outsiderswgn mirnadestiny httpstcotdksazmkqb,0
1054998834525470721,etedit anonymous posts weaken metoo,1
1051961261607579648,it is not possible to be in favor of justice for some people and not be in favor for justice for all people dr martin luther king jr just think about that how these words still resonates today mentoo kidstoo metoo survivorculture abuseisgenderless abusersaregenderless httpstcockqhbpnzlh,0
1052183735456751616,fairygodboss reminding us of sobering stats according to wef at only action will accelerate this women metoo,0
1052004549190451200,metoo merch man equals woman sew iron on patch gender equality equal rights metoo timesup news,0
1051964747262902272,college student allegedly raped hours after attending a metoo rally httpstcoykqrovgpsv,0
1052102861901819904,alyssamilano did harveyweinstein have anything todo with brittanymurphys downfall after sin city she didn ’ t play in any studio movies harvey was a producer metoo,0
1051227851284873217,metoo changed the industry but there ’ s a lot that remains to be done,0
1051931257473523716,are you stillhere amazing boxset now available for a metoo world books read womenontheverge,0
1049982144603463680,metoo comes to bollywood,0
1052024246262747137,cnnpolitics chucktodd thelastword kamalaharris sengillibrand maziehirono senblumenthal walkaway metoo so much for let all womens voices be heardmake man prove he is innocent hillary claims bill never abused his power httpstcomyszfakiqq,0
1048666090643980288,wtaf america i have nothing kavanaugh kavanope metoo,0
1056211363650039808,one thing that really bothers me is that there have been no apologies or no acknowledgement simplysajidk has simply disappeared from the face of earth says redheadchopra bombaywaali metoo metooindia shethepeople colorstv,1
1049217016874262529,usqedu women ’ s network member and associate director health and wellness julie mckenzie speaking about the university ’ s commitment to the campaign and commitment to ending sexual and domestic violence respect metoo httpstcozijiltpiff,0
1052090146470817792,metoo founder tarana burke took time to look back at the impact amp progress of the movement,0
1052100676749283328,college student allegedly raped hours after attending a metoo rally,0
1050489314604281856,amymek horrifying amazing hypocrisy of the lefties tomilahren foxandfriends metoo,1
1051856598765842432,theview omg hillaryclinton right monicalewinsky consented to affair not power move ampdiminish metoo by comparing omg not power but monica was starstruck huntsmanabby meghanmccain hillary is definitely valid voice womanempowerment btw i wanted him impeached as democrat httpstcoippxwtfqnx,0
1056183334743826437,metoo bcci acting secretary questions coa on johri issue,1
1052046529320640512,“ theres this idea that persistence involves systematically ignoring all the signals and queues admitted by the other person because they ’ re less important than what you want ” uts student olivia on consent in our after metoo podcast series httpstcokoqgcveudy,0
1052188938717290497,domestic violence awareness hasn ’ t caught up with metoo here ’ s why,0
1052206440000180224,david mcqueen pearl river louisiana mayor used his towns letterhead to try and get a major meth dealer friend out of prison sentence should he be running for mayor again trump nola saints lsu tigershroff tuesdaymotivation morningjoe wdsu metoo httpstcoceamwnvjvn,0
1051988967585972225,this is not metoo barrister says groping cop isnt weinstein,0
1051844625382686721,metoo post the carrot and the stick the suspected and the hidden httpstcoexmdslaalg httpstcosqxygoiwfj,0
1052197854842892288,alyssamilano it ’ s also bullshit amp has been used forever as a way of keeping women silent we have carried the shame for too long amp men must step up amp bear responsibility for their behavior amp the culture they helped perpetuate timesup metoo but never again today ’ s mood bring it httpstcoqfkkthzbbf,0
1051578389465886720,standing in solidarity with our sisters in india ‘ s metoo movement end rapeculture all human beings deserve to feel safe and respected ✊🏾💪🏾,1
1052196506822791168,one year in metoo finding fresh battlefields worldwide canadian hr reporter httpstconactvvcnmy workplace,0
1052218673333587969,in my doctoral research i examined the lives of three young girls who had been kicked out of their home schools and sent to alternative education facilities their stories reveal much of what is happening in the metoo movement today amp witnessed in dr fords testimony,0
1051846258162319360,minneapolis and davidbrier bound throwing in my metoo tedsockie heforshe 🤗 make it a smooth ride as always delta ✈️ followthepath ronr noletup👊🏻,0
1055318032015376384,metoo group of ministers set up to deal with sexual abuses,1
1056825683337347072,metoo court adjourns arjun sarjas defamation case till tomorrow video link ► sruthihariharan arjunsarja metoo sexualharassment cyberpolice filescomplaint degogatoryposts socialmedia chetan priyankaupdendra kfcc ambareesh httpstcohzsslsdkrn,1
1052036479332089856,college student allegedly raped hours after attending a metoo rally,0
1052062398813593600,motherjones clarajeffery please carry on metoo,0
1055058014510624769,check latest trends news entertainment business career trends deepikaranveerwedding metoo firecrackers all in one mygossipry scuttlebutt,1
1052204432761466880,respect for others starts in the home early this badass panel of warrior women are doing amazing things for women and humans in general metoo timesup wict susanchira fernanda merodio alyssamilano michelletvone amp maria brennan of wicthq,0
1052036089412706304,i am blessed and thankful despite all the trauma and pain i have experienced there are still many good parts to my life domesticviolence metoo mentalillness httpstcotbaxddifgn,0
1052100677575606273,college student allegedly raped hours after attending a metoo rally,0
1052133428588670976,pastor jerome god takes on power to give it away metoo churchtoo,0
1051933287529230336,walkerstapleton eloquently answered a question about the metoo movement by… mentioning his female dog cogov,0
1051850904146780160,the metoo is for the tens of thousands of children the catholic church has raped molested torchered and ruined their lives walkaway this is not christian pontifex does not represent the prodestants jesus,0
1055347337885872128,metoo minirevolution during a festival celebrating the goddess who kills a demon menacing gods,1
1052035521399218176,bacontexas stormy daniels just called and asked me to remind everyone to please please please donate to her fundraising page every dollar makes a difference metoo webelievesurvivors standwithstormy,0
1051979549389414400,one year since metoo how workplaces have changed httpstcooyhfpvhlfm,0
1055052682736525312,amalaams backs leenamanimekalai says she was subjected to double meaning talks misrepresented offers amp unchivalrous bodily contacts during read amalapaul amala susiganesan susiganeshan metoo metooindia metoocontroversy,1
1049598924632145920,life comes at u quickwoman so indoctrinated by internalized misogynyamp so desperate for male approval she tries to subvert metoo to feign fear about her sons minuscule risk of facing false accusations while making her son face her false accusations about his dating habits🙄,1
1051960660538445824,thefive weird did bill clinton abuse his power as attorney general when he raped atensnut juanita broaddrick spots dont change predators never do metoo greggutfeldshow httpstcovmnrfwmasv,0
1051904346005393410,mo state student allegedly raped hours after attending a metoo rally liberty man charged,0
1052114077793824768,she is trying to use the metoo movement to settle old scores says filmmaker susiganesan after leena manimekalai levels sexual assault allegations against him read the full story here,0
1052128672533151745,alyssa milano one of the first proponents of metoo⁠ ⁠ tells gma that pres trumps recent comments that it is a very scary time for young men in america was a fear tactic,0
1050191693629124608,hello perth this will be most excellent metoo ustoo,0
1051701908233060352,timmyturmoil lehimesa not one story about brett kavanaugh and the stolensenateemails or his lyingunderoath or the limitedfbireport 😳 metoo butheremails trump trumpbananarepublicans 🍌 midterms getoutthevote,0
1054752144471945217,metoo there will be collateral damage but it ’ s necessary says kalkikoechlin,1
1048931102356901888,the experience project metoo the experience project is an online community where people can share personal stories and experiences and connect with others,0
1052086311333519360,what showing vs what is showing point is dont get carried away by seeing lightened up map of india metoo is still limited to high profile cases like priya ramani vs akbar a lot work to do to make it penetrate indian hinterland,0
1051752509457530890,sunrun ceo why metoo hasnt had more impact on silicon valley,0
1051808373061152769,anjanettespeak beheard yesallwomen metoo churchtoo via,0
1052092143995670529,the strange redheaded woman haunted his dreams called him to preach berated him and seduced him and she had a secret too dark to tell novel karlyletomms reading author metoo sexualaddiction bookworm readtherainbow readinglist reading read,0
1051711416502087680,today is the anniversary of metoo american actress alyssamilano said her sexual assaults alleged hollywood producer harveyweinstein alyssamilano harveyweinstein oneyearmetoo milano anniversary,0
1052171511304519680,a new episode of the reality rainbow podcast is now live on applepodcast soundcloud and googlepodcasts join the boys and their wives they talk about the metoo movement and how sexual assault has effected their life httpstcotyagfksqmd,0
1050904960563597314,metoo femalefilmmakerfriday hamptonsfilm w fancynancynyc sontenish cait cortelyou profiled in ehstar rollredrolldoc,1
1051709304137383936,this pretty sums up the metoo thingy nowadays mannnn its getting scarier day by day btw fck pc politicalcorrectness,0
1055650345261694976,metoo puts spotlight on coworking spaces,1
1049067960084529152,sexual harassment is rampant in the airline industry with two thirds of flight attendants experiencing abuse metoo movement is now airborne httpstcoshsdmoeixh cabincrewtwo,0
1052270079684108288,remember not all trauma can be seen ptsd trauma sasc colga speakup speakout metoo believesurvivors youarenotalone,0
1052273035346993152,anita defrantz is a noted activist specifically to promote civil rights and to eliminate sexual harassment presenting a candid talk about “ race and gender in sports in an age of metoo ” free with submitted rsvp at httpstcohnhdavcise public parking is,0
1051876656359436288,aline brosh mckenna talks changes still needed on metoo anniversary ‘ it is still white men ’ in charge,0
1052209346514493440,realdonaldtrump secretarysonny day yr b amp w watching your lifes work rot bc usda decided the cost of due process exceeded the benefit to government traitors no people no other words abuseofpower corruption metoo,0
1051926614718713856,our wh has been tainted by trump amp his republican party say amp do nothing nothing were taking our country back resist resistance morningjoe nicolledwallace katyturnbc sruhle fbr metoo joenbc morningmika joycewhitevance arimelber alyssamilano httpstcoumqktdvekn,0
1051826363303219200,after the harvey weinstein scandal broke and the metoo movement took off the useeoc has filed more sexual harassment lawsuits amp seen a spike in the number of sexual harassment claims its received fmglaw mondaymorning,0
1056827051330732032,former jnusu president and aisatweets leader geetajnu addressed the chatra samvad women students dialogue at patna organised by aisa amp aipwa metoo metooindia struggles against sexual harassment amp discriminatory hostel rules womens autonomy were discussed,1
1051971694359928832,reposting ⠀ ⠀ choose wisely thesecret thelawofattraction love truth honesty thegiftsofimperfection leanin brenebrown fallinlove rhondabyrnes fdt happy joy marriage namaste diamonds fearless freshstart metoo …,0
1052034373451694080,tootsie remains charming even in the metoo era,0
1052214089458610176,very powerful piece about metoo and how it is helping to evolve the workplace with some great practical advice an invitation to be quiet no longer the asco post,0
1052247323668041728,horseface lol the progressives applaud a video by a rapper showing the first lady as a stripper but are upset when trump responds to a bogus suit calling daniels a name i guess the metoo movement only applies to libs realdonaldtrump,0
1052219647758491648,perspective metoo has a long way to go,0
1050444741383311360,poor bullied melania who thinks metoo accusers should have more evidence,1
1051989282225868800,blacklivesmatter amp the metoo movement are socialjustice campaigns which have become international phenomena what does it mean to be a social justice warrior amp should we become one join outreach director james croft oct at am for his talk on social justice warriors,0
1052082075451478016,metoo merch she persisted hashtag necklace equality jewelry shepersisted metoo timesup news httpstcoimtahkjhlx,0
1051835500569464839,join the nawl women in fashion law practice area affinity group for a webinar on conducting internal investigations of employee misconduct in the metoo era on october nawlaffinity metoo womeninlaw,0
1051947088664133632,groups fighting sexual violence awarded metoo funding,0
1052168631692472320,college student allegedly raped hours after attending a metoo rally,0
1055434486043762688,alyssamilano taranaburke oprah thursdaythoughts heforshe metoo metooindia metoomovement iwillspeakup beboldforchange womenleaders womenempowerment is metoo movement a social media steroid―professor ms rao phd—heforshe,1
1049031150767722496,metoo movement now airborne as two thirds of flight attendants say they have been the subject of sexual harassment httpstcoshsdmoeixh cabincrewtwo,0
1052284113879744514,is sarah lucas right for the metoo moment by martha schwendener via nyt httpstcohirycntusj,0
1052028583756132352,okay but why don ’ t they show this side of spidermanpeter parker it would be a way to show that you can always talk to someone and it touches place in so many peoples lives metoo marvel spiderman,0
1055812997808041984,six metoo stories you will not read about on the internet gangwaniprachi,1
1052078091236007941,mo state student allegedly raped hours after attending a metoo rally liberty man charged httpstcodxlcvzctgr,0
1052193817401548803,join cosbymoni amp cosponsoring orgs this friday thompson center to emphatically demand that we hear the metoo coming from inside prison walls amp response w a demand for abolition event freethemall survivedandpunished,0
1052046673734762496,my biggest hope for you is that you never have to say metoo alyssa milano shares moving video for her daughter,0
1056176853214486529,cmomaharashtra devfadnavis nitingadkari draote dhananjaymunde pawarspeaks abpmajhatv pudharionline metoo we want justice rules of the game can not be changed after the game and not even when the winner declared,1
1052182219295473665,all the lies brettkavanaugh told httpstcogywaiimjew … … … … womensrageisourwave votegopout womenswave believesurvivors ibelievedrford metoo nationalnow morningjoe theyoungturks jimmydore tytlive ticktock morningjoe,0
1052151329156714496,finally salman khan ’ s name crops up in metoo allegations former bigg boss contestant pooja misrra accuses salman with brothers arbaaz and sohail of raping her watch videos,0
1050554338894999552,if you needed more evidence that honeybirdette sexual exploitation of women has real world consequences for women read this notbuyingit metoo womennotobjects httpstcoupeempyfzm,1
1050593516592615424,the metoo movement has led to a rise in public awareness around sexualharassment in the workplace but does your inhouselegal team know how to respond appropriately to sexual harassment allegations download this free practicallaw toolkit gt,0
1051833828170448896,harnessing energy part ii you are built to change with challenberger via youtube keynote speakers panelist summit retreat seminar workshop conferences standupnow metoo womenwholead strongwomen parenting eventnews events stopbullying,0
1051385677730832384,is this the attitude of political parties in tamil nadu why are they not making a statement on the disgusting metoo issue are they suppressing the victims am sure the union govt will bring appropriate measures to safeguard workplace harrassment,0
1051963199921090560,hillary clinton ’ s willful misunderstanding of the metoo movement,0
1049485928014598145,the sad reality of trump ’ s america 🇺🇸 even in the metoo era 😢 trump kavanaughconfirmed,0
1052108253486825472,college student allegedly raped hours after attending a metoo rally httpstcohkoklaaohf,0
1051898547983900672,washingtonpost we have a metoo movement in south africa too women and children are being gang raped and slaughtered httpstcoftqnbizomg,0
1052148204320555008,since women are still being torn apart for sharing their stories it ’ s necessary for them to keep sharing them until they are taken more serious metoo,0
1049973272354275328,taxidermy deathshead moth by oddity asylum taxidermy halloween gothic black deathsheadmoth aussie ⁠ ⁠ tattoo art theblockau butterfly moth spider fortnite hardquiz kelilane oufc ispr etalk qanda news metoo⁠ ⁠ amas⁠ ⁠ oufc,0
1054705260353150976,celebrities after getting caught in metoo movement,1
1051976441519321089,heres the picture trump should have hanging in his office mondaythoughts mondaymood metoo ibelievesurvivors,0
1051816186516664320,richcraigfletch terrolllewis danielslaney i bet he saw her coming and put his bag there on purpose obviously her parents never taught her why its bad to cry wolf people like her are entirely to blame for why the system is so sceptical towards women who come forward worldmentahealthday believeallwomen metoo,0
1051937344490799105,working on a project for edtech cohort this a response to a google form sent to students 😂wise adulting metoo mouthofbabes ctlearns,1
1052219055690661888,repost meme drakememe highschooldxd asiaargento metoo httpstcorrhsxwawnx,0
1050381742400528389,flotus was asked if she supports the metoo movement she says women need to be heard but should have evidence if they accuse someone of sexual assault love our smart beautiful first lady melania trump ❤️,1
1056199614569824256,us airports sexual abuse that metoo did not cover httpstcoryaceqkqnk,1
1051970240253448192,team plutos back with another insightful recap of our september panel discover why leadership accountability matters more than ever in a metoo world mondaymotivation read more,1
1048687749950189568,i wonder if davidspeers skynewsaust sees any issue with this discussion of the metoo movement and alleged sexual abuse against women auspol,0
1052112013105627136,monica lewinski is not a victim of sexual assault amp doesn ’ t claim to be she ’ s not a metoo survivor she is a woman whose opportunities have been limited not by her choices but by judgement of them through the harsh lens of gender amp sexuality that ’ s what feminism fights httpstcokmwgnqbeaw,0
1051908838104788992,whoopi goldberg talked metoo and neil patrick harris talked about the time she offered to sex him up httpstconfyrvwzpjt,0
1052033146273849345,to book the original voice of siri for your next event summit retreat conference tradeshow dm mjaspeakers keynotes speakers infotainment women in tech womenwholead strongwomen girlpower mjaspeakers girlpower conferences empowerment metoo events eventnews,0
1052088713407270912,wow 😲 this has to stop 🛑 we have to impeach this guy a nasty gyrating trump says hell only donate to charity if he can metoo straight as a arrow personally test elizabethwarrens dna himself via yahoo comedy jokes funny,0
1054630540756738048,hi all were gearing up for the weact tweetathon today at pm theres lots to discuss and wed love it if you folks joined in metoo indiametoo masalabai thequint youthkiawaaz actorsiddharth sandymridul kapurritu jaskiratsb iratrivedi nilanjanaroy chinmayi,1
1055485512662859776,deepikabhardwaj never argue with women metoo metooindia,1
1052123828577546240,states are taking action on metoo why isn ’ t congress,0
1052213037913006082,cswgsrice presents graphic witness making sense of the metoo movement a graywawro lecture by taintedwitness distinguished visiting professor at wellesley oct lecture fondrenlibrary kyle morrow room free w registration httpstcogpcsxdzcsa,0
1052192037100015616,attorney sara blevins will discuss how metoo has changed the legal landscape for employers on october visit for event details,0
1052242954671284224,dont be pulling a susan collins because we wont forget latinaslead browngirlmagic luzcollective flbl latinas susancollins metoo timesup senatorcollins malinche,0
1051908752570376192,tomorrow on the gist we chat with claireswinarski and dawnofmercy about catholic feminism and the metoo movement watch at et and join the conversation httpstcozkfgwxuhqc,0
1051761360747532289,trump mocks christine blasey ford ’ s testimony and me too movement at mississippi rally huffpost metoo cannabis,0
1048913572695293957,me too the experience project was a free social networking website consisting of various online communities it operated from until when it announced it would suspend new registrations indefinitely metoo,0
1051785866434289664,tomfitton gatewaypundit the lady with the match to burn down metoo and democratsaredangerous and dnc dragging her husband around beggingfordollarstour,0
1052169139241058304,when i understand metoo,0
1052244359612157957,metoo i have another assaulter he pushes me down and touches my undercarriage timesup,0
1052045374792368128,metooindia metoo metoo beautiful write up by a friend nimish,1
1052231227514740737,on todays unpopular opinion adamtodbrown and special guests nesgritton and joedosch talk about the possibility that the kavanaugh hearings were just a republican effort to discredit the metoo movement itunes httpstcozqemtmnuqx google httpstcotjkwpynuoy,0
1052221544334802944,citizensmandate briankempga we see you our faith and values compel many many of us to vote for staceyabrams have a blessed day maam wearegeorgia yallmeansall gapol veteransforabrams workingfamilies gateachers galabor gafilm bluewave teamabrams metoo,0
1051946831599558657,pedowood aka hollywood how low a person must feel to knowingly sell their body for a spot in a movie or tv show⁉️ the metoo movement was pitched for all the wrong reasons shame on the democrats tifffitzhenry,0
1051898153509765120,authormentormatch entered my contemporary antitrafficking w mystery elements ill never stop writing about the negative world of sexual exploitation slutshaming metoo whyididntreport and more so the cage door never has to open amm httpstcoxordweowqo,1
1051890973301764096,new cartoon hillaryclinton thedemocrats metoo,0
1056009989230227456,breaking – committee of administrators forms a member panel to probe the allegations of sexual harassment against bcci rjohri metooindia metoo httpstcoinkepfghev,1
1052151623953383424,i offer you this morning compliment feminists metoo rageon,0
1051725401242906624,columbiabugle hillaryclinton really wow 😯 metoo abuseofpower,0
1051861161539297280,oct print glitz glamour at pageants gurnaney appointed tata starbucks ceo metoo movement diwali sweets and more,0
1056505209227227137,the guy who has threatened rape against my sister and mother is still freely roaming on streets of mumbaihis name is paresh naik and he works with believedigital mumbai officeshame on you believe digital for hiring a rapist metoo metooindia metoomovement,1
1048746747420274689,ces drilon failed the metoo “ movement ” httpstcodfcmstkmpa,0
1051926454806691840,preventing harassment in the metoo era what employers need to know,0
1052291833894559744,loved chatting with alyssamilano and taranaburke last week 🙌🏼 for their great work metoomvmt joshsabarra alyssamilano taranaburke metoo⁠ ⁠ tuesday,0
1052258583205695488,move over metoo movement the mesioux movement is here,0
1052250553105805312,taranaburke sunnydaejones thank you so much goddess tarana for your courage passion and fight for metoo that includes me molested by uncle raped by a stranger by a boyfriend amp a gynecoligist you gave me the courage to tell of overcoming of all of this in front of last week you are a gift sis,0
1051297087722205184,had a bit of break went to the beautiful port macquarie and nearby areas absolutely stunning as usual beautiful metoo australia auspol,0
1051867564031258626,mipcom evargastv talks double standards on metoo anniversary httpstcoenfpcymwvl,0
1052207066389999616,evangelicals must respond to metoo with grace and love christian author httpstcosnawebbmqc,0
1051726666941128704,women i accidentally discovered a fantastic must read by espngreeny all you could ask for trust me you know it should have been written by a woman amp isnt but you need to read this and it was written in no it is not metoo more important topic not giving it away,1
1051851694965960704,metoo hysteria brooklyn woman falsely accuses black boy of sexual assault,0
1052164009544351744,👩🏽‍💻 on a mission to build an empire and leave a legacy 💫 ✅😇🙏🏽🌸👠💋💵👛🗝 smartgirlceo pyeagency ladyboss girlboss bosslady blackgirlsrock girlpower womensupportingwomen sisterhood blackgirlmagic essence oprah metoo tuesdaythoughts,0
